ID,UnitID,OrgID,SiteID,SampleType,FeatureID,ShapeType,SherdNumber,Weight,SherdSize,VesselPartition,VesselFunctional,VesselBaseType,HandleNumber,TypeLip,TypeRim,TypeNeck,TypeNeckShoulder,TypeBodyUpper,TypeBodyTransition,TypeBodyLower,TypeBaseExterior,TypeBaseInterior,ThicknessLip,ThicknessRim,ThicknessNeck,ThicknessNeckShoulder,ThicknessBodyUpper,ThicknessBodyTransition,ThicknessLowerBody,ThicknessBaseExterior,R1,H1,H3,H4,H6,R2,R3,R4,R5,HandleForm,HandleThickness,Decorated,DecoratedTechA,DecoratedTechEleA,DecoratedTechPosA,DecoratedTechEncA,DecoratedTechB,DecoratedTechEleB,DecoratedTechPosB,DecoratedTechEncB,DecoratedTechC,DecoratedTechEleC,DecoratedTechPosC,DecoratedTechEncC,DecoratedMotif,DecoratedMotifPos,DecoratedMotifGroup,DecoratedMotifsEncr,DecoratedPatternGroup,DecoratedPatternGroupPos,DecoratedPatternGroupEnc,Firing,Firing_general,Inclusions,InclusionsSorting,InclusionsSize,InclusionsVisible,SurfaceExterior,ColorExterior,SurfaceInterior,ColorInterior,SpecialistTextile,SpecialistTextileType,Forming,FiringSecondary
3264,CZE_SF_042,214,16,selected finds,"CZE: HAIV, Ar 43B, 214",shoulder,1,4,2x2cm < x ≤ 3x3 cm,,,,,NA,NA,NA,NS001,NA,NA,NA,NA,NA,,,,,,,9,,,,,,,,,,,,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MG016,NA,NA,NA,NA,F027,mixed,I004,G002,SZ002,0,EST003,EC016,IST002,IC002,0,NA,M002,
3224,CZE_SF_002,230,16,selected finds,"CZE: Ha IV, Ar 32AB, WN I/II",body,1,2,2x2cm < x ≤ 3x3 cm,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,6,,,,,,,,,,,,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MG016,NA,NA,NA,NA,F032,mixed,I004,G001,SZ003,0,EST002,EC005,IST002,IC005,0,NA,M002,SF001
4164,CZE_MF_001,216,16,mass finds,"CZE: HAIII, Ar 55D, 56CD, 66B",,62,352,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MG016,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,,
4165,CZE_MF_002,145,16,mass finds,"CZE: HAIII, Ar 66B",,7,42,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MG016,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,,
4166,CZE_MF_003,162,16,mass finds,"CZE: HAIII, Ar 68CD",,27,203,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MG016,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,,
4167,CZE_MF_004,154,16,mass finds,"CZE: HAIII, Ar 18",,8,77,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MG016,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,,
4168,CZE_MF_005,142,16,mass finds,"CZE: HAIII, Ar 66B",,137,786,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MG016,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,,
4169,CZE_MF_006,141,16,mass finds,"CZE: HAIII, Ar 56CD",,224,1655,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MG016,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,,
4170,CZE_MF_007,127,16,mass finds,"CZE: HAIII, Ar 49C, 127",,0,0,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MG016,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,,
4171,CZE_MF_008,136,16,mass finds,"CZE: HAIII, Ar 69CD",,5,27,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MG016,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,,
4172,CZE_MF_009,122,16,mass finds,"CZE: HAIII, Ar 50A, 114",,9,68,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MG016,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,,
4173,CZE_MF_010,137,16,mass finds,"CZE: HAIII, Ar 80",,15,65,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MG016,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,,
4174,CZE_MF_011,133,16,mass finds,"CZE: HAIII, Ar 59AB",,3,16,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MG016,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,,
4175,CZE_MF_012,123,16,mass finds,"CZE: HAIII, Ar 36B, 115",,1,4,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MG016,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,,
4176,CZE_MF_013,140,16,mass finds,"CZE: HAIV, Ar 61CD",,5,32,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MG016,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,,
4177,CZE_MF_014,129,16,mass finds,"CZE: HAIII, Ar 48B, 130",,11,82,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MG016,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,,
4178,CZE_MF_015,130,16,mass finds,"CZE: HAIII, Ar 50C, 135",,4,51,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MG016,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,,
4179,CZE_MF_016,125,16,mass finds,"CZE: HAIII, Ar 49B, 121",,3,4,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MG016,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,,
4180,CZE_MF_017,134,16,mass finds,"CZE: HAIII, Ar 59CD",,4,67,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MG016,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,,
4181,CZE_MF_018,139,16,mass finds,"CZE: HAIV, Ar 61AB",,17,62,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MG016,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,,
4182,CZE_MF_019,54,16,mass finds,"CZE: HAIV, Ar 14B",,1,2,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MG016,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,,
4183,CZE_MF_020,51,16,mass finds,"CZE: HAIV, Ar 14B",,1,9,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MG016,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,,
4184,CZE_MF_021,43,16,mass finds,"CZE: HAIV, Ar 25CD",,7,50,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MG016,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,,
4185,CZE_MF_022,57,16,mass finds,"CZE: HAIV, Ar 24D",,2,2,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MG016,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,,
4186,CZE_MF_023,38,16,mass finds,"CZE: HAIV, Ar 14AB",,1,9,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MG016,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,,
4187,CZE_MF_024,44,16,mass finds,"CZE: HAIV, Ar 34AB",,1,5,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MG016,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,,
4188,CZE_MF_025,41,16,mass finds,"CZE: HAIV, Ar 24CD",,1,15,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MG016,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,,
4189,CZE_MF_026,33,16,mass finds,"CZE: HAIII, Ar 56A",,1,2,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MG016,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,,
4190,CZE_MF_027,52,16,mass finds,"CZE: HAIV, Ar 14D",,1,3,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MG016,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,,
4191,CZE_MF_028,46,16,mass finds,"CZE: HAIV, Ar 35CD",,1,6,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MG016,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,,
4192,CZE_MF_029,55,16,mass finds,"CZE: HAIV, Ar 14A",,2,14,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MG016,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,,
4193,CZE_MF_030,50,16,mass finds,"CZE: HAIV, Ar 14B",,2,4,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MG016,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,,
4194,CZE_MF_031,31,16,mass finds,"CZE: HAIII, Ar 55CD, 10",,30,258,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MG016,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,,
4195,CZE_MF_032,59,16,mass finds,"CZE: HAIV, Ar 35B, 45",,1,8,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MG016,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,,
4196,CZE_MF_033,60,16,mass finds,"CZE: HAIV, Ar 35A, 46",,1,36,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MG016,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,,
4197,CZE_MF_034,42,16,mass finds,"CZE: HAIV, Ar 25AB",,1,9,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MG016,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,,
4198,CZE_MF_035,34,16,mass finds,"CZE: HAIV, Ar 44B, 17",,2,13,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MG016,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,,
4199,CZE_MF_036,53,16,mass finds,"CZE: HAIV, Ar 14B, 36",,3,16,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MG016,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,,
4200,CZE_MF_037,45,16,mass finds,"CZE: HAIV, Ar 35AB",,3,15,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MG016,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,,
4201,CZE_MF_038,56,16,mass finds,"CZE: HAIV, Ar 21A, 41",,5,29,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MG016,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,,
4202,CZE_MF_039,47,16,mass finds,"CZE: HAIV, Ar 36CD",,4,33,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MG016,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,,
4203,CZE_MF_040,,16,mass finds,"CZE: HAIV, Ar 45CD",,4,16,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MG016,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,,
4204,CZE_MF_041,9,16,mass finds,"CZE: HAIV, Ar 46AB",,2,13,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MG016,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,,
4205,CZE_MF_042,35,16,mass finds,"CZE: HAIII, Ar 55B, 19",,36,303,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MG016,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,,
4206,CZE_MF_043,557,16,mass finds,"CZE: HAXIII, Ar 19B, 534",,2,30,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MG016,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,,
4207,CZE_MF_044,564,16,mass finds,"CZE: HAXIV, Ar 32B",,4,37,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MG016,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,,
4208,CZE_MF_045,555,16,mass finds,"CZE: HAXII, Ar 20AB",,2,26,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MG016,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,,
4209,CZE_MF_046,554,16,mass finds,"CZE: HAXIII, Ar 9CD",,2,9,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MG016,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,,
4210,CZE_MF_047,545,16,mass finds,"CZE: HAIV, Ar 18CD, 522",,2,10,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MG016,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,,
4211,CZE_MF_048,550,16,mass finds,"CZE: HAXIII, Ar 8CD",,1,1,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MG016,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,,
4212,CZE_MF_049,540,16,mass finds,"CZE: HAIV, Ar 8CD",,3,21,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MG016,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,,
4213,CZE_MF_050,11,16,mass finds,"CZE: HAIII, Ar 45CD",,2,18,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MG016,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,,
4214,CZE_MF_051,28,16,mass finds,"CZE: HAIII, Ar 55AB",,110,687,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MG016,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,,
4215,CZE_MF_052,7,16,mass finds,CZE: z powierzchni,,19,122,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MG016,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,,
4216,CZE_MF_053,13,16,mass finds,"CZE: HAIII, Ar 54AB",,24,139,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MG016,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,,
4217,CZE_MF_054,27,16,mass finds,"CZE: HAIII, Ar 55CD",,2,9,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MG016,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,,
4218,CZE_MF_055,14,16,mass finds,"CZE: HAIII, Ar 55AB",,3,19,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MG016,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,,
4219,CZE_MF_056,243,16,mass finds,"CZE: HAIII, Ar 84D, 276",,1,8,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MG016,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,,
4220,CZE_MF_057,242,16,mass finds,"CZE: HAIII, Ar 84D, 275",,1,22,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MG016,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,,
4221,CZE_MF_058,248,16,mass finds,"CZE: HAIII, Ar 96CD",,6,19,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MG016,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,,
4222,CZE_MF_059,260,16,mass finds,"CZE: HAIII, Ar 95C",,1,12,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MG016,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,,
4223,CZE_MF_060,235,16,mass finds,"CZE: HAIII, Ar 93AB",,1,6,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MG016,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,,
4224,CZE_MF_061,253,16,mass finds,"CZE: HAIII, Ar 95A",,1,10,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MG016,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,,
4225,CZE_MF_062,450,16,mass finds,"CZE: HAXIV, Ar 34CD",,8,66,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MG016,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,,
4226,CZE_MF_063,475,16,mass finds,"CZE: HAIII, Ar 14ABCD",,8,89,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MG016,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,,
4227,CZE_MF_064,459,16,mass finds,"CZE: HAXIV, Ar 44CD",,8,109,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MG016,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,,
4228,CZE_MF_065,451,16,mass finds,"CZE: HAXIV, Ar 43AB",,7,64,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MG016,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,,
4229,CZE_MF_066,453,16,mass finds,"CZE: HAXIV, Ar 45AB",,2,20,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MG016,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,,
4230,CZE_MF_067,455,16,mass finds,"CZE: HAIII, Ar 25CD",,1,9,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MG016,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,,
